,AA10,AA3,CBM13,CBM3,CBM32,CBM34,CBM4,CBM48,CBM5,CBM63,CE1,CE11,CE12,CE2,CE4,CE8,CE9,GH1,GH102,GH103,GH104,GH105,GH108,GH12,GH13,GH153,GH18,GH19,GH2,GH20,GH23,GH24,GH26,GH28,GH3,GH30,GH31,GH32,GH33,GH36,GH38,GH4,GH42,GH43,GH5,GH53,GH65,GH68,GH73,GH77,GH78,GH8,GH88,GH91,GH94,GT1,GT11,GT14,GT19,GT2,GT20,GT25,GT26,GT28,GT30,GT32,GT35,GT4,GT41,GT5,GT51,GT52,GT56,GT73,GT8,GT81,GT83,GT84,GT9,GT97,PL1,PL10,PL11,PL17,PL2,PL22,PL26,PL3,PL4,PL9
GH5,0.008827004392484834,-0.8150267389060897,0.016368992603765828,0.07576716982439934,0.07491089569046618,,0.015400012970238724,-0.00623043889723205,0.008827004392484789,0.3970407987959724,0.4030998672568022,-0.006230438897232055,-0.00882700439248458,0.030389407325174072,0.04310361755632598,,-0.010830324909747476,,-0.006230438897232055,,-0.038430877500170386,,0.026458628546930006,0.09550012360310439,,0.04310361755632598,-0.24790998150998922,0.07457558713746258,0.19037504013690518,,,-0.059511933518829926,0.04493565531698038,,,0.05722136205159663,0.1058328513649202,-0.006230438897232055,-0.012528416922183028,0.0952031819057307,0.02886350491770541,0.05331929892395687,0.3360760937764706,0.26406748883112613,1.0,0.3360760937764706,-0.08906626788804801,0.012528416922183214,0.3261131167268351,-0.010830324909747396,0.02202135148740797,-0.03113279408291666,0.022021351487408213,0.03038940732517419,0.07576716982439925,-0.08752413219592925,0.01896519673084302,0.006230438897232101,,,0.008827004392484798,0.037382633383391504,-0.008827004392484693,-0.006230438897231802,,0.033295884665276894,-0.008827004392484765,-0.00623043889723206,0.014487083119561197,-0.010830324909747238,,0.012528416922183405,0.326113116726835,0.014032640462829548,0.020028058937536997,-0.05492418267431055,-0.02475958923411897,0.07576716982439925,,0.006230438897232017,,0.02727761213102109,-0.09853535102404964,,-0.008827004392484936,-0.006230438897231933,0.1589677895762022,-0.008827004392484584,0.606820440436385,
GH53,0.01715192237239621,-0.41944246528859874,0.16882126518506635,0.10859025120134473,0.24993218937666223,,0.02992406203222412,-0.01210648591069742,0.01715192237239619,0.2468149944140354,-0.017151922372396104,-0.012106485910697424,-0.017151922372396163,0.05905024311852578,0.03175650861146895,,-0.02104461308277719,,-0.012106485910697424,,-0.17278354687006026,,0.05141227111016161,0.14866537759921886,,0.03175650861146895,0.027267094157460547,-0.16570963314605805,0.07566574293428961,,,-0.030318996354744998,0.036802332530762434,,,-0.19360695768827316,-0.056085232739348914,-0.012106485910697424,-0.02434420840225891,0.006455959568823263,-0.0866771778699029,0.24044355030755551,0.9053734369719499,0.5644352544874971,0.3360760937764706,1.0,-0.0011512176176526824,0.024344208402258854,-0.021044613082777042,-0.021044613082777115,0.04279011252887275,-0.06049473225600959,0.042790112528872645,-0.009272352225222989,0.1085902512013448,-0.17006982826631978,0.036851639315099056,0.012106485910697398,,,0.017151922372396218,0.07263891546418441,-0.01715192237239622,-0.012106485910697415,,0.06469787525939262,-0.01715192237239621,-0.01210648591069741,0.0005905621771254236,-0.021044613082777074,,0.024344208402258836,0.15751574034684654,0.02726709415746056,0.13797812607758345,-0.06218953361758857,-0.04811083507306196,0.1085902512013448,,-0.2960586099979637,,0.053003653898025055,0.05905024311852564,,-0.017151922372396267,-0.012106485910697472,0.18854530741204492,0.4194424652885987,0.40670336827180653,
GH65,0.12216599757487567,-0.026557825559755565,0.3241369545424576,0.37742793683969905,0.21903569906181053,,-0.04633404945734292,0.018745533822808597,0.1221659975748757,-0.02006160579502854,-0.12216599757487567,0.018745533822808597,-0.12216599757487577,-0.09143266987535163,0.6496949252956881,,0.032585219959042004,,0.018745533822808597,,-0.2018624622357518,,-0.02715973778727046,0.26578155481771293,,0.6496949252956881,0.33607146341291627,-0.2243757163981165,-0.17183452784475806,,,-0.11158417239748925,-0.1351979949548584,,,-0.17216202508653586,0.038210341086053125,0.018745533822808597,0.03769427275265833,0.002443546932586089,-0.08684168428648446,-0.2960237710983606,-0.001151217617652677,0.07960612799717211,-0.08906626788804801,-0.0011512176176526824,1.0,-0.03769427275265841,-0.08906626788804801,-0.08906626788804803,-0.06625568373916034,0.09366929908246581,-0.06625568373916037,-0.09143266987535165,-0.22796083358313138,0.23790867493181117,0.2269744856475187,-0.018745533822808545,,,-0.026557825559755575,0.2418173863142303,0.026557825559755475,0.018745533822808427,,0.07243596180985479,0.02655782555975563,0.018745533822808587,-0.4566609527908431,0.03258521995904191,,0.38448158207711547,0.03258521995904197,-0.0422200330920749,0.36155076303109385,-0.5325942246103074,0.0744942250590447,-0.22796083358313138,,-0.01874553382280855,,-0.0820702055251167,0.001662412179551835,,0.02655782555975547,0.01874553382280846,0.1229880092536183,0.02655782555975557,-0.021479315980594733,
GH68,-0.010210994787742886,-0.010210994787742884,0.08302486299967404,-0.08764674194766019,0.08421519210665185,,-0.01781458863939853,0.007207312501073477,-0.010210994787742886,0.031554482461690875,0.010210994787742934,0.007207312501073479,0.010210994787742853,-0.03515417756720985,-0.04986185512439895,,0.012528416922183195,,0.007207312501073479,,0.004302239403679832,,-0.030607090035386135,-0.11047363533322159,,-0.04986185512439895,-0.016232825118589138,-0.08626833042043403,0.02064600347538338,,,0.06884283908215137,-0.05198113899389787,,,-0.06619312777887133,0.03338902816470891,0.007207312501073479,-0.23913043478260868,0.03601412030328108,0.4340573661412155,0.10124708427869983,0.02434420840225887,0.030607090035386152,0.012528416922183214,0.024344208402258854,-0.03769427275265841,1.0,0.012528416922183289,0.01252841692218325,-0.02547409010563337,-0.4024186486062265,-0.025474090105633375,-0.035154177567209864,0.16535416264352415,0.0401497058346568,-0.021938759329499378,-0.007207312501073512,,,-0.010210994787742886,0.24054405472332824,0.010210994787742837,0.007207312501073396,,0.16887943746468453,0.010210994787742901,0.007207312501073484,0.005801026176273102,0.012528416922183224,,-0.014492753623188403,0.0125284169221832,-0.016232825118589138,0.13900960937138324,-0.22810383900429218,-0.5060026159448142,0.16535416264352415,,-0.007207312501073512,,-0.03155448246169087,-0.03515417756720985,,0.010210994787742827,0.0072073125010734115,-0.1838924281224569,0.010210994787742896,0.0206460034753833,
GH73,0.00882700439248476,0.008827004392484707,0.016368992603765755,0.07576716982439938,0.0010550830378938522,,0.015400012970238644,-0.006230438897231986,0.008827004392484579,0.11416185817797668,0.4030998672568026,-0.006230438897231921,-0.00882700439248472,0.03038940732517429,0.043103617556325975,,-0.01083032490974728,,-0.006230438897231921,,0.030992643145298787,,-0.11880443014209793,0.02586461680917412,,0.043103617556325975,-0.24790998150998925,0.001308343633990589,0.1903750401369052,,,0.020987300226447216,0.044935655316980086,,,0.0572213620515964,0.24052920764754537,-0.006230438897231921,-0.012528416922183374,0.22153915789437803,0.028863504917705653,-0.01710241663598622,0.15751574034684676,-0.026458628546930145,0.3261131167268351,-0.021044613082777042,-0.08906626788804801,0.012528416922183289,1.0,-0.01083032490974736,0.022021351487408063,-0.031132794082916772,0.022021351487408067,0.030389407325174277,-0.07003906763836223,-0.017102416635986054,0.01896519673084297,0.006230438897232026,,,0.008827004392484813,0.0373826333833917,-0.00882700439248481,-0.006230438897231999,,-0.08622780387674292,0.4030998672568022,-0.006230438897231967,0.01448708311956105,0.32611311672683535,,0.012528416922183115,-0.010830324909747363,0.01403264046282972,-0.0500701473438425,0.029112818138842193,-0.024759589234119,-0.07003906763836223,,0.0062304388972319645,,-0.11416185817797679,-0.09853535102404953,,-0.008827004392484584,-0.0062304388972321025,0.0832688421589631,-0.00882700439248489,0.3985977402866448,
GH77,0.008827004392484792,0.00882700439248479,-0.05414359092014875,0.0028640510930185606,0.001055083037893845,,0.015400012970238647,0.5752771915110831,0.008827004392484789,0.11416185817797685,-0.00882700439248482,-0.006230438897232143,0.4030998672568023,0.0303894073251741,-0.05501843866945658,,0.32611311672683496,,-0.006230438897232143,,-0.03843087750017055,,0.026458628546930093,0.02586461680917409,,-0.05501843866945658,-0.24790998150998925,0.0013083436339906343,-0.0178476600128349,,,-0.05951193351882962,-0.050382401416007916,,,-0.02494264499684967,-0.028863504917705448,-0.006230438897232143,-0.012528416922183223,0.09520318190573063,0.02886350491770547,-0.017102416635986308,-0.0210446130827771,-0.026458628546930225,-0.010830324909747396,-0.021044613082777115,-0.08906626788804803,0.01252841692218325,-0.01083032490974736,1.0,0.022021351487407942,-0.031132794082916557,0.022021351487408143,0.030389407325174138,0.07576716982439946,-0.01710241663598612,0.018965196730843025,0.006230438897231996,,,0.008827004392484756,0.03738263338339163,0.40309986725680225,-0.006230438897232176,,0.03329588466527702,0.40309986725680214,-0.006230438897232184,0.014487083119561197,0.3261131167268351,,0.012528416922183344,0.32611311672683524,0.014032640462829617,-0.05007014734384246,-0.05492418267431061,-0.024759589234118997,0.07576716982439946,,0.006230438897231979,,0.02727761213102101,-0.09853535102404963,,-0.008827004392484662,-0.006230438897232176,0.007569894741723925,-0.008827004392484659,-0.01784766001283488,
GH78,-0.017947990289086925,-0.01794799028908692,-0.03328315102512671,-0.15405774912695272,-0.11477383847136204,,-0.0313129200974433,0.012668381236954377,-0.017947990289086925,0.05546369933313619,0.017947990289086956,0.012668381236954377,0.017947990289086946,0.2003524009591657,-0.08764279192883542,,0.02202135148740796,,0.012668381236954377,,0.042851892982110264,,0.09388358023697951,-0.12338575384712007,,-0.08764279192883542,-0.028532635032055064,0.10907071635348968,0.03628973254686638,,,0.039166160651908304,-0.09136788307815641,,,-0.11634846939747434,0.05868830272850541,0.012668381236954377,0.025474090105633316,0.06330245925198213,-0.05868830272850545,-0.07261718291441721,0.04279011252887273,0.053798456090853486,0.02202135148740797,0.04279011252887275,-0.06625568373916034,-0.02547409010563337,0.022021351487408063,0.022021351487407942,1.0,0.06330245925198213,-0.044776119402985086,0.13481656886971907,-0.005823488798613339,0.034774425620988564,-0.0385620253056176,-0.012668381236954502,,,-0.017947990289086925,-0.07601028742172702,0.017947990289086994,0.012668381236954455,,-0.006943659660363057,0.017947990289086887,0.012668381236954402,0.08950291467165555,0.022021351487408043,,-0.02547409010563339,0.022021351487407994,-0.02853263503205505,-0.1119886573266131,0.11167760357226617,0.05034379132224026,-0.005823488798613339,,-0.012668381236954504,,0.1602284647401712,0.20035240095916557,,0.01794799028908706,0.012668381236954438,0.10004737091691557,0.01794799028908692,0.03628973254686632,
GH8,0.025374059634434305,0.025374059634434325,-0.06751257454822365,0.16313027121114765,-0.20927258813260854,,0.044268794950480486,-0.017909986343913113,0.02537405963443426,0.1337172151338453,-0.025374059634434384,-0.017909986343913123,-0.025374059634434353,0.08735722782471943,0.050324262085246506,,-0.03113279408291668,,-0.017909986343913123,,0.10644471944339899,,0.07605783216407466,0.14397597808006263,,0.050324262085246506,0.04033815325112622,0.1869032414964492,-0.051304788053164616,,,-0.11070677280519821,0.12917179453271843,,,0.16448822142843175,-0.0324668648826035,-0.017909986343913123,0.18320226415147284,-0.042124851970901725,-0.8261013397906894,-0.251596402476297,-0.0604947322560096,-0.07605783216407466,-0.03113279408291666,-0.06049473225600959,0.09366929908246581,-0.4024186486062265,-0.031132794082916772,-0.031132794082916557,0.06330245925198213,1.0,0.06330245925198212,0.08735722782471943,-0.24689195445421452,0.17087431832348202,0.05451725312801498,0.017909986343913154,,,0.025374059634434308,-0.0969475347746602,-0.025374059634434485,-0.017909986343913123,,0.006082044377603521,-0.025374059634434388,-0.017909986343913137,0.16838859680339435,-0.031132794082916797,,0.03601412030328084,-0.03113279408291663,0.04033815325112626,-0.29286906451996586,0.47230388138044993,0.7375254308691033,-0.24689195445421452,,0.017909986343913106,,0.0784120779963343,0.08735722782471929,,-0.025374059634434426,-0.01790998634391321,-0.08231099864943163,-0.025374059634434457,-0.05130478805316458,
GH88,-0.017947990289086925,-0.01794799028908692,0.18177720944492257,0.10535220644764111,0.11048322768738589,,-0.03131292009744329,0.01266838123695468,0.19144522975026046,0.05546369933313623,0.017947990289086873,-0.28292718095865044,-0.1914452297502606,-0.06179092739862118,0.31138130140569953,,0.022021351487408157,,-0.28292718095865044,,-0.13359707812069677,,-0.05379845609085346,0.1951922171515917,,0.31138130140569953,0.10461966178420194,-0.07714757985978546,-0.28124542723821394,,,0.12100589932753786,-0.042915217809437134,,,-0.07458235217786821,-0.21519044333785328,-0.28292718095865044,-0.12312476884389473,-0.25779697173633276,-0.05868830272850549,0.10636883131125904,0.04279011252887269,0.0537984560908535,0.022021351487408213,0.042790112528872645,-0.06625568373916037,-0.025474090105633375,0.022021351487408067,0.022021351487408143,-0.044776119402985086,0.06330245925198212,1.0,-0.06179092739862115,-0.07994061896278307,0.17796323700152947,-0.038562025305617594,-0.012668381236954502,,,0.40083844978960803,0.034838048401624876,0.017947990289086776,0.012668381236954396,,0.0538133623678135,0.017947990289087046,-0.28292718095865044,-0.10876303555036612,0.022021351487407945,,-0.025474090105633364,0.022021351487408143,-0.028532635032055075,0.2087061341086881,0.06895939455555238,-0.02796877295680009,-0.07994061896278307,,-0.0126683812369545,,-0.05546369933313621,0.06928073678027222,,-0.19144522975026054,-0.2829271809586508,0.10004737091691562,0.017947990289086918,-0.0695553207148271,
GH91,-0.024768179549525537,-0.024768179549525534,-0.24378581695374238,-0.21259928994346716,-0.417432730221524,,-0.04321174764981884,0.017482332897712328,-0.02476817954952556,0.07653975968547859,0.024768179549525628,0.017482332897712328,0.024768179549525576,0.9506694855532068,-0.12094682311227914,,0.030389407325174162,,0.017482332897712328,,0.302634617555148,,-0.07424172837644832,-0.2679690757169486,,-0.12094682311227914,-0.0393749615479079,0.4074980632624252,0.050079735783653205,,,-0.01782083495775542,-0.1260874391332737,,,-0.1605605827690543,0.08098970391801355,0.017482332897712328,0.03515417756720987,0.08735722782471944,-0.08098970391801355,-0.3472117524929606,-0.009272352225223008,0.0742417283764484,0.03038940732517419,-0.009272352225222989,-0.09143266987535165,-0.035154177567209864,0.030389407325174277,0.030389407325174138,0.13481656886971907,0.08735722782471943,-0.06179092739862115,1.0,0.40108938205829386,0.2455888005438015,-0.053215493834071696,-0.017482332897712553,,,-0.024768179549525565,-0.10489399738627524,0.024768179549525628,0.01748233289771238,,-0.09342676325753302,0.024768179549525416,0.017482332897712317,0.1782350859343727,0.030389407325174225,,-0.03515417756720983,0.03038940732517412,-0.03937496154790788,-0.2528902694294367,0.1219597002872167,0.06947430005192666,0.40108938205829386,,0.2050200858004472,,-0.07653975968547863,-0.08527131782945743,,-0.13284750849290966,0.017482332897712463,0.16220236652082656,0.024768179549525537,0.05007973578365311,
GH94,-0.06175226933812414,-0.06175226933812416,-0.15011334375141383,-0.49850712635907835,0.02990522241013642,,-0.10773595508329466,0.0435871246653236,-0.06175226933812414,0.09902158815399775,0.06175226933812425,0.04358712466532361,0.06175226933812434,0.37319444242185046,-0.2590852494783573,,0.0757671698243997,,0.04358712466532361,,-0.10165925365344769,,0.22348970028527346,0.08523480785480884,,-0.2590852494783573,-0.09817004216328311,-0.03028968125477186,0.03475464794939583,,,0.189910780775131,-0.31436244581251016,,,-0.3292012233617495,-0.29351886845619624,0.04358712466532361,-0.10210393649572777,-0.16488750932114202,0.2060877161500952,0.15519838245653098,0.06995585433174302,0.027950243782537944,0.07576716982439925,0.1085902512013448,-0.22796083358313138,0.16535416264352415,-0.07003906763836223,0.07576716982439946,-0.005823488798613339,-0.24689195445421452,-0.07994061896278307,0.40108938205829386,1.0,0.01806657187081632,-0.13267739365470757,-0.04358712466532381,,,0.11650170400903839,-0.16715886985052014,0.06175226933812455,0.04358712466532421,,0.05153701426846461,-0.02737471733545722,0.043587124665323634,0.12369269859249905,0.0028640510930187774,,-0.08764674194766031,0.07576716982439934,0.18520739913279174,-0.023833655089848922,-0.12487655157338375,-0.2934519130766169,1.0,,0.08223137952323974,,-0.09902158815399761,0.1779298649667444,,-0.02737471733545712,0.04358712466532424,0.2636967739332487,0.06175226933812415,0.034754647949395506,
GT1,-0.014758863732255252,0.07133450803923383,-0.24105917565647594,-0.2866707849863272,-0.5883314430410665,,0.12445358585808494,0.07118538328703042,0.07133450803923386,-0.10219685721387257,-0.07133450803923369,-0.050350636959118844,-0.07133450803923382,0.24558880054380167,0.2868143561688265,,-0.08752413219592925,,-0.050350636959118844,,0.3036657505259282,,-0.12013968995330923,-0.18878528609491435,,0.2868143561688265,0.058656883803910397,0.5414228855265991,-0.10071511239305006,,,-0.3295192226746292,0.36314277448264093,,,0.307876747734453,-0.20510562781447458,-0.050350636959118844,-0.04014970583465689,-0.1987875623763246,-0.160867159070176,-0.6925988225399495,-0.13275043021414928,-0.21382262507935595,-0.08752413219592925,-0.17006982826631978,0.23790867493181117,0.0401497058346568,-0.017102416635986054,-0.01710241663598612,0.034774425620988564,0.17087431832348202,0.17796323700152947,0.2455888005438015,0.01806657187081632,1.0,-0.05226286085176616,0.05035063695911907,,,0.07133450803923384,0.05143577999703109,0.014758863732255257,-0.050350636959119136,,0.0442514214331814,0.10085223550374457,-0.05035063695911891,0.024688406418750003,0.12374101448390028,,0.10124708427869984,-0.017102416635986134,0.11340330868756007,-0.04813780622339502,0.012796531611635327,0.1218951370905067,0.018066571870816325,,0.050350636959119045,,0.2204411548167005,0.08391592244286628,,-0.07133450803923377,-0.05035063695911908,0.3037670493670252,-0.07133450803923368,-0.05719623666765807,
GT11,-0.0154571424442514,-0.0154571424442514,0.012494593556076662,0.2503088973073347,0.127482801374562,,-0.02696726811725204,0.010910245111774575,-0.015457142444251403,0.04776636755808224,0.01545714244425136,0.010910245111774575,0.015457142444251304,-0.05321549383407167,0.15361837190544206,,0.018965196730842945,,0.010910245111774575,,-0.17584073581527557,,-0.04633222916232318,-0.004645337787508379,,0.15361837190544206,-0.024572835002505972,-0.08782421521513283,0.03125339139400846,,,-0.0837392125125784,-0.0786877171661662,,,-0.10020146187291468,0.05054345586744832,0.010910245111774575,0.021938759329499336,0.05451725312801498,-0.05054345586744834,-0.011157239957118564,0.03685163931509909,0.046332229162323185,0.01896519673084302,0.036851639315099056,0.2269744856475187,-0.021938759329499378,0.01896519673084297,0.018965196730843025,-0.0385620253056176,0.05451725312801498,-0.038562025305617594,-0.053215493834071696,-0.13267739365470757,-0.05226286085176616,1.0,-0.010910245111774538,,,-0.0154571424442514,0.3163971082414613,0.015457142444251223,0.010910245111774354,,0.22076198450620318,0.015457142444251403,0.010910245111774549,-0.2985691260230663,0.0189651967308429,,-0.021938759329499402,0.01896519673084302,-0.02457283500250594,0.21042918714956846,-0.10003298609393489,0.043357007727193364,-0.13267739365470757,,-0.010910245111774537,,-0.04776636755808223,-0.05321549383407166,,0.01545714244425145,0.010910245111774379,-0.013255792804457801,0.01545714244425138,0.03125339139400859,
GT14,0.70583842719468,-0.005077974296364601,-0.049980989108788336,-0.043587124665323745,0.04188059927268994,,-0.008859276210753112,0.003584229390681083,-0.005077974296364603,-0.2284085156466641,0.005077974296364539,0.003584229390681083,0.005077974296364526,-0.017482332897712553,-0.024796528051770957,,0.006230438897231969,,0.003584229390681083,,-0.057767128687870005,,-0.015221045521712934,-0.054939042895355304,,-0.024796528051770957,-0.008072657994941378,-0.04290163432372943,0.010267351727228223,,,0.03423585797610657,-0.025850457589462413,,,-0.03291814445548127,0.01660451604622394,0.003584229390681083,0.007207312501073455,0.017909986343913144,-0.016604516046223938,0.050350636959119,0.012106485910697405,0.015221045521712972,0.006230438897232101,0.012106485910697398,-0.018745533822808545,-0.007207312501073512,0.006230438897232026,0.006230438897231996,-0.012668381236954502,0.017909986343913154,-0.012668381236954502,-0.017482332897712553,-0.04358712466532381,0.05035063695911907,-0.010910245111774538,1.0,,,-0.005077974296364603,0.1666666666666666,0.005077974296364592,0.003584229390680827,,-0.01915436301911746,0.005077974296364661,0.0035842293906810834,0.036541772610915166,0.006230438897231959,,-0.0072073125010735,0.006230438897231952,-0.008072657994941385,0.06913011298202842,-0.11343707987749618,0.01424362695757203,-0.043587124665323815,,-0.0035842293906810044,,-0.015692188097862412,-0.017482332897712546,,0.00507797429636453,0.0035842293906809255,-0.09145054352812244,0.00507797429636461,0.010267351727228367,
GT19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT20,-0.007194244604316545,-0.0071942446043165445,0.10159811534165337,0.11650170400903817,0.05933454124783538,,-0.012551422350245041,0.005077974296364716,-0.007194244604316547,0.022231983260291268,0.007194244604316558,0.005077974296364716,0.0071942446043164725,-0.024768179549525555,-0.03513060085198753,,0.00882700439248481,,0.005077974296364716,,-0.08184185850784947,,-0.021564489740532024,0.09242924573762308,,-0.03513060085198753,-0.011436977194661621,-0.06078109758665292,-0.49457488467042343,,,0.04850381710184764,-0.03662376061360642,,,-0.046636940108677284,-0.3058188677242055,0.005077974296364716,0.010210994787742829,0.025374059634434332,-0.023524528286477366,0.0713345080392338,0.01715192237239622,0.02156448974053206,0.008827004392484798,0.017151922372396218,-0.026557825559755575,-0.010210994787742886,0.008827004392484813,0.008827004392484756,-0.017947990289086925,0.025374059634434308,0.40083844978960803,-0.024768179549525565,0.11650170400903839,0.07133450803923384,-0.0154571424442514,-0.005077974296364603,,,1.0,-0.030467845778187615,0.00719424460431651,0.005077974296364518,,-0.027137036297733938,0.007194244604316628,0.005077974296364717,-0.13896354592409133,0.008827004392484723,,-0.010210994787742875,0.008827004392484735,-0.011436977194661621,0.09794042137487846,0.04476467749212561,0.020179727270138306,0.11650170400903839,,-0.005077974296364605,,-0.022231983260291226,0.29046319653534486,,0.00719424460431645,0.005077974296364541,0.055526999626886384,0.007194244604316553,0.014546320137365414,
GT25,0.23612580478095394,-0.03046784577818762,0.11082741063253064,0.25747858178588173,0.25128359563613983,,-0.053155657264518714,0.02150537634408586,0.10282897950138316,0.048384246635075887,0.030467845778187716,-0.1666666666666669,-0.10282897950138321,-0.10489399738627528,0.2957439565199027,,0.03738263338339183,,-0.1666666666666669,,-0.21181280518885665,,0.002686066856772858,0.05343680344118539,,0.2957439565199027,0.12108986992412062,-0.23370100802663135,-0.005775385346565743,,,-0.05507507587460617,-0.15510274553677436,,,-0.19750886673288767,-0.031133467586669825,-0.1666666666666669,-0.14594807814673855,0.10745991806347893,0.031133467586669874,0.07422378379318409,0.0726389154641844,0.09132627313027757,0.037382633383391504,0.07263891546418441,0.2418173863142303,0.24054405472332824,0.0373826333833917,0.03738263338339163,-0.07601028742172702,-0.0969475347746602,0.034838048401624876,-0.10489399738627524,-0.16715886985052014,0.05143577999703109,0.3163971082414613,0.1666666666666666,,,-0.030467845778187615,1.0,0.030467845778187806,0.021505376344086214,,0.31052169279069247,0.030467845778187525,-0.16666666666666685,-0.33608814546091687,0.037382633383391775,,0.335140031299918,0.037382633383391525,-0.0484359479696483,0.41478067789217027,-0.2183275304491536,-0.11394901566057594,-0.16715886985052014,,-0.021505376344086013,,-0.09415312858717444,-0.10489399738627525,,0.03046784577818756,0.021505376344086204,-0.10778099772957286,0.030467845778187612,-0.0057753853465660225,
GT26,0.007194244604316452,0.00719424460431639,-0.015393653839644571,-0.027374717335457207,0.030957151955392538,,0.012551422350244996,0.7058384271946796,0.007194244604316228,-0.022231983260291313,-0.0071942446043163424,-0.005077974296364912,-0.007194244604316687,0.024768179549525697,-0.08482754839870163,,-0.008827004392484678,,-0.005077974296364912,,-0.0030311799447354363,,0.021564489740532173,-0.007297045716127922,,-0.08482754839870163,0.011436977194661347,-0.02879104622525681,-0.014546320137365419,,,0.049909724843930574,-0.0799063867933234,,,-0.05381185397155096,-0.023524528286477584,-0.005077974296364912,-0.010210994787743186,0.12907673814038345,0.02352452828647755,0.01475886373225551,-0.017151922372396215,-0.02156448974053209,-0.008827004392484693,-0.01715192237239622,0.026557825559755475,0.010210994787742837,-0.00882700439248481,0.40309986725680225,0.017947990289086994,-0.025374059634434485,0.017947990289086776,0.024768179549525628,0.06175226933812455,0.014758863732255257,0.015457142444251223,0.005077974296364592,,,0.00719424460431651,0.030467845778187806,1.0,-0.005077974296364659,,0.02713703629773384,0.49640287769784136,-0.005077974296364907,0.043596406564420695,0.40309986725680225,,0.010210994787742584,0.8150267389060899,0.011436977194661798,-0.012242552671859674,-0.04476467749212563,-0.020179727270138368,0.061752269338124534,,0.005077974296364528,,0.02223198326029115,0.02476817954952574,,-0.007194244604316523,-0.005077974296364785,-0.05552699962688631,-0.0071942446043168256,-0.014546320137365622,
GT28,0.005077974296364354,0.005077974296364353,0.049980989108788225,0.043587124665323704,0.08558209416593196,,0.008859276210753017,-0.0035842293906814884,0.005077974296364351,-0.015692188097862395,-0.005077974296364484,-0.0035842293906813674,-0.005077974296364698,0.017482332897712463,0.02479652805177102,,-0.0062304388972316774,,-0.0035842293906813674,,-0.06204617525734226,,0.015221045521713163,0.05493904289535569,,0.02479652805177102,0.008072657994941152,-0.08354528789357869,-0.01026735172722832,,,0.10469226134722491,-0.13865245434348064,,,-0.10888309319889987,-0.016604516046224264,-0.0035842293906813674,-0.007207312501073775,-0.01790998634391338,0.016604516046224056,0.07118538328703065,-0.012106485910697393,-0.015221045521713121,-0.006230438897231802,-0.012106485910697415,0.018745533822808427,0.007207312501073396,-0.006230438897231999,-0.006230438897232176,0.012668381236954455,-0.017909986343913123,0.012668381236954396,0.01748233289771238,0.04358712466532421,-0.050350636959119136,0.010910245111774354,0.003584229390680827,,,0.005077974296364518,0.021505376344086214,-0.005077974296364659,1.0,,0.01915436301911746,-0.005077974296365073,-0.0035842293906813336,-0.036541772610915284,-0.006230438897232088,,0.007207312501073228,-0.006230438897231985,0.008072657994941609,0.05184758473652154,-0.031596629554918966,-0.014243626957572057,0.04358712466532418,,0.003584229390680946,,0.01569218809786221,0.017482332897712814,,-0.0050779742963643,-0.003584229390680674,-0.03919309008348104,-0.005077974296364886,-0.010267351727228554,
GT30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT32,-0.027137036297733938,-0.027137036297733935,0.03305272722238587,0.10325874901817814,0.22381274033771392,,-0.047344568143043636,0.019154363019117517,0.1189854668439102,0.08386010900201396,0.02713703629773389,0.019154363019117517,0.027137036297733907,-0.09342676325753296,0.14593977951325374,,0.03329588466527689,,0.019154363019117517,,-0.2348317657688357,,0.22783202878476852,0.15103355652691616,,0.14593977951325374,0.04977787785258044,-0.20327918727219307,0.05486941844169387,,,0.011626139937665545,-0.1381465846372028,,,-0.14677080359724312,-0.10238728954801317,0.019154363019117517,0.03851636293054214,-0.0835480832923437,0.0068258193032008615,0.11919334482808541,0.0013572980823647767,0.081342291375499,0.033295884665276894,0.06469787525939262,0.07243596180985479,0.16887943746468453,-0.08622780387674292,0.03329588466527702,-0.006943659660363057,0.006082044377603521,0.0538133623678135,-0.09342676325753302,0.05153701426846461,0.0442514214331814,0.22076198450620318,-0.01915436301911746,,,-0.027137036297733938,0.31052169279069247,0.02713703629773384,0.01915436301911746,,1.0,-0.11898546684391026,0.019154363019117524,-0.24746222438612003,-0.0862278038767429,,0.272577337662298,0.03329588466527693,-0.043140827472236326,0.36943597501129494,-0.1590596748229986,-0.03318003368454803,0.05153701426846461,,-0.01915436301911746,,-0.08386010900201393,0.08950675920476932,,0.02713703629773374,0.01915436301911744,0.04833473317123642,0.027137036297733924,-0.018993260229817104,
